"IDADE";"SALARIO_ANUAL";"PROPRIEDADE";"ANOS_TRABALHANDO";"MOTIVO_EMPRESTIMO";"PONTUACAO_EMPRESTIMO";"VALOR_EMPRESTIMO";"TAXA_JUROS";"POSSIBILIDADE_INADIMPLENCIA";"RENDA_PERCENTUAL_EMPRESTIMO";"INADIMPLENTE";"SOLICITACAO_CREDITO_CARTAO_DEBITO"
22;48000;"Alugado";0.0;"Pagamento de débito";"C";14400;13.49;0;30.0;"Y";2
27;140000;"Hipoteca";2.0;"Educativo";"B";14000;0.0;0;29.2;"N";5
28;58650;"Hipoteca";5.0;"Médico";"D";20000;14.91;1;41.7;"Y";10
22;42000;"Alugado";6.0;"Médico";"D";25000;14.59;1;52.1;"Y";2
25;149000;"Alugado";9.0;"Médico";"A";7200;0.0;0;15.0;"N";2
38;112000;"Alugado";2.0;"Empreendimento";"B";10000;11.26;0;20.8;"N";15
22;33000;"Alugado";1.0;"Pagamento de débito";"A";2000;0.0;0;4.2;"N";3
36;372000;"Alugado";4.0;"Pagamento de débito";"E";2000;0.0;1;4.2;"Y";14
28;35000;"Alugado";2.0;"Educativo";"C";12500;0.0;1;26.0;"N";10
27;14400;"Alugado";3.0;"Educativo";"F";2500;18.3;1;5.2;"N";7
22;15000;"Alugado";0.0;"Médico";"D";1000;14.3;1;2.1;"Y";3
25;125000;"Hipoteca";9.0;"Pagamento de débito";"B";25000;11.49;0;52.1;"N";3
36;84996;"Alugado";2.0;"Educativo";"B";25000;11.86;0;52.1;"N";11
25;32000;"Alugado";9.0;"Pagamento de débito";"C";6000;12.99;1;12.5;"Y";2
35;54000;"Alugado";1.0;"Educativo";"D";9000;14.46;1;18.8;"N";8
27;175000;"Hipoteca";11.0;"Melhora do lar";"A";11500;7.51;0;24.0;"N";7
32;32000;"Alugado";1.0;"Pagamento de débito";"E";2600;0.0;1;5.4;"Y";9
32;67000;"Alugado";11.0;"Pagamento de débito";"A";3000;7.14;0;6.2;"N";9
35;50000;"Hipoteca";7.0;"Melhora do lar";"A";12000;6.62;0;25.0;"N";6
25;36000;"Alugado";0.0;"Médico";"B";10000;11.11;0;20.8;"N";3
37;108996;"Alugado";15.0;"Educativo";"C";16000;13.11;0;33.3;"Y";13
31;58000;"Própria";6.0;"Pessoal";"B";6200;10.65;0;12.9;"N";6
27;24840;"Própria";0.0;"Médico";"A";11500;8.49;0;24.0;"N";6
21;30000;"Alugado";1.0;"Educativo";"C";6000;13.16;1;12.5;"Y";4
21;37000;"Própria";0.0;"Empreendimento";"C";9250;12.23;0;19.3;"N";4
22;36000;"Alugado";1.0;"Pagamento de débito";"A";6000;7.51;0;12.5;"N";2
35;85000;"Alugado";1.0;"Empreendimento";"A";3600;7.51;0;7.5;"N";7
22;47540;"Hipoteca";4.0;"Médico";"B";12250;10.62;0;25.5;"N";2
0;10000000;"Alugado";3.0;"Médico";"D";10000;10.65;0;20.8;"N";3
25;66660;"Alugado";0.0;"Educativo";"B";3500;0.0;0;7.3;"N";3
39;85000;"Alugado";4.0;"Melhora do lar";"A";12000;6.03;0;25.0;"N";12
29;34900;"Alugado";2.0;"Médico";"B";11200;9.99;1;23.3;"N";10
25;127000;"Hipoteca";9.0;"Pessoal";"B";6000;9.91;0;12.5;"N";2
30;28000;"Própria";14.0;"Médico";"B";14400;12.18;0;30.0;"N";5
27;30000;"Alugado";1.0;"Médico";"B";16000;10.0;1;33.3;"N";5
24;16800;"Alugado";3.0;"Médico";"C";2400;13.98;1;5.0;"Y";4
23;16080;"Alugado";0.0;"Educativo";"D";3000;16.29;1;6.2;"Y";2
28;102000;"Alugado";12.0;"Pagamento de débito";"B";15000;11.46;0;31.2;"N";7
21;17000;"Alugado";0.0;"Pagamento de débito";"E";1500;18.64;1;3.1;"N";2
22;88824;"Hipoteca";6.0;"Pagamento de débito";"A";12600;7.66;0;26.2;"N";3
34;73000;"Hipoteca";6.0;"Pessoal";"D";7500;15.99;1;15.6;"Y";5
25;78000;"Hipoteca";9.0;"Pagamento de débito";"D";8000;16.0;1;16.7;"N";2
28;85000;"Hipoteca";0.0;"Educativo";"E";24000;19.03;0;50.0;"N";7
25;35360;"Hipoteca";9.0;"Médico";"A";10000;8.94;0;20.8;"N";2
35;67500;"Alugado";3.0;"Médico";"B";10000;10.65;0;20.8;"N";7
23;30000;"Hipoteca";2.0;"Empreendimento";"A";8000;7.88;0;16.7;"N";2
21;35100;"Alugado";1.0;"Educativo";"A";3500;5.79;0;7.3;"N";2
28;76000;"Alugado";4.0;"Pagamento de débito";"A";3400;8.49;0;7.1;"N";5
26;36000;"Alugado";7.0;"Empreendimento";"E";10750;16.0;0;22.4;"Y";4
29;64402;"Alugado";1.0;"Pagamento de débito";"A";13500;7.49;0;28.1;"N";8
25;95000;"Alugado";4.0;"Pessoal";"C";8000;15.23;0;16.7;"N";4
22;80000;"Alugado";0.0;"Educativo";"C";12000;13.47;0;25.0;"N";3
44;55000;"Hipoteca";2.0;"Educativo";"A";5000;7.51;0;10.4;"N";11
28;58650;"Alugado";13.0;"Médico";"B";20000;10.59;1;41.7;"N";8
22;50000;"Hipoteca";1.0;"Pessoal";"E";9800;16.32;0;20.4;"Y";3
25;53000;"Hipoteca";10.0;"Médico";"B";16000;12.53;0;33.3;"N";2
42;120000;"Hipoteca";18.0;"Pessoal";"B";6000;10.38;0;12.5;"N";11
22;43500;"Alugado";0.0;"Educativo";"A";3000;5.42;0;6.2;"N";3
28;205000;"Alugado";13.0;"Médico";"C";17600;13.23;0;36.7;"N";10
28;75500;"Hipoteca";12.0;"Educativo";"D";3500;14.91;0;7.3;"N";9
27;48000;"Alugado";0.0;"Pagamento de débito";"B";10000;10.62;0;20.8;"N";7
37;77000;"Alugado";6.0;"Médico";"A";10800;7.14;0;22.5;"N";17
27;32000;"Hipoteca";0.0;"Médico";"C";7500;11.59;1;15.6;"Y";9
43;36480;"Alugado";0.0;"Pessoal";"B";18000;11.71;1;37.5;"N";16
28;100000;"Hipoteca";13.0;"Melhora do lar";"A";12000;7.88;0;25.0;"N";8
39;44500;"Alugado";5.0;"Médico";"A";6000;7.88;0;12.5;"N";17
23;24000;"Alugado";4.0;"Empreendimento";"B";1500;11.49;0;3.1;"N";2
23;36000;"Alugado";3.0;"Empreendimento";"D";15000;14.59;1;31.2;"N";4
25;64000;"Alugado";8.0;"Pagamento de débito";"D";15000;14.42;1;31.2;"Y";3
26;88900;"Hipoteca";9.0;"Médico";"C";19200;14.65;0;40.0;"N";4
24;50004;"Própria";2.0;"Empreendimento";"B";10000;11.12;0;20.8;"N";2
24;35000;"Alugado";7.0;"Educativo";"A";3500;6.99;0;7.3;"N";2
26;103200;"Hipoteca";8.0;"Pessoal";"A";9000;6.76;0;18.8;"N";2
23;50000;"Própria";5.0;"Empreendimento";"A";7000;8.9;0;14.6;"N";4
25;36500;"Hipoteca";7.0;"Pagamento de débito";"A";3200;9.63;0;6.7;"N";3
26;19200;"Outro";0.0;"Pessoal";"C";7500;11.97;1;15.6;"Y";2
24;42494;"Alugado";7.0;"Empreendimento";"B";16000;11.71;1;33.3;"N";3
24;31200;"Alugado";3.0;"Pessoal";"C";2000;14.65;0;4.2;"Y";2
23;91000;"Alugado";5.0;"Educativo";"B";10000;10.2;0;20.8;"N";2
29;175000;"Hipoteca";1.0;"";"A";2000;11.12;0;4.2;"N";8
29;42000;"Alugado";0.0;"Médico";"B";11000;10.38;0;22.9;"N";10
28;26004;"Alugado";0.0;"Pessoal";"C";2500;13.99;0;5.2;"Y";8
23;69996;"Hipoteca";7.0;"Empreendimento";"A";3000;6.39;0;6.2;"N";4
26;67550;"Alugado";3.0;"Médico";"A";7000;8.9;0;14.6;"N";2
27;36000;"Hipoteca";3.0;"Melhora do lar";"A";2500;9.63;0;5.2;"N";7
26;56004;"Hipoteca";3.0;"Educativo";"A";13000;8.59;0;27.1;"N";3
29;55000;"Alugado";0.0;"Pessoal";"D";8500;16.29;1;17.7;"Y";8
32;45000;"Hipoteca";2.0;"Pessoal";"C";8000;14.65;0;16.7;"N";8
22;39336;"Alugado";6.0;"Empreendimento";"A";3500;5.42;0;7.3;"N";2
22;40000;"Alugado";7.0;"Educativo";"B";10000;10.37;0;20.8;"N";2
24;26000;"Alugado";3.0;"Médico";"B";7850;9.96;0;16.4;"N";2
35;273700;"Hipoteca";8.0;"Médico";"D";25000;14.59;1;52.1;"N";6
38;49000;"Hipoteca";10.0;"Pagamento de débito";"B";7250;11.99;0;15.1;"N";11
23;28000;"Própria";1.0;"Educativo";"C";7500;0.0;0;15.6;"N";4
23;41496;"Própria";4.0;"Empreendimento";"E";7200;0.0;0;15.0;"N";2
31;36000;"Alugado";3.0;"Pagamento de débito";"A";6000;8.9;0;12.5;"N";9
32;80000;"Alugado";3.0;"Empreendimento";"B";6000;12.69;0;12.5;"N";7
35;61440;"Hipoteca";7.0;"Melhora do lar";"A";3500;7.9;0;7.3;"N";9
27;35000;"Alugado";1.0;"Médico";"B";8000;12.21;0;16.7;"N";6
30;90000;"Alugado";14.0;"Médico";"A";18000;8.94;0;37.5;"N";8
21;30000;"Alugado";5.0;"Pessoal";"B";3000;9.62;0;6.2;"N";4
28;300000;"Hipoteca";1.0;"Pessoal";"C";9600;15.23;0;20.0;"Y";10
23;85596;"Hipoteca";5.0;"Educativo";"B";6000;10.0;0;12.5;"N";3
29;92000;"";4.0;"Melhora do lar";"A";7750;10.0;0;16.1;"";2
0;40000;"Hipoteca";6.0;"Pagamento de débito";"B";4000;11.99;0;8.3;"N";2
26;45000;"Hipoteca";10.0;"Melhora do lar";"C";14125;13.99;0;29.4;"Y";2
25;78000;"Alugado";4.0;"Pagamento de débito";"D";15000;0.0;1;31.2;"Y";4
26;48000;"Hipoteca";1.0;"Empreendimento";"B";4200;10.62;0;8.8;"N";2
24;50000;"Alugado";2.0;"Melhora do lar";"B";14000;9.88;0;29.2;"N";2
34;105000;"Alugado";0.0;"Pessoal";"A";8000;8.38;0;16.7;"N";8
23;70000;"Alugado";4.0;"Educativo";"A";6000;7.49;0;12.5;"N";2
22;3000000;"Alugado";1.0;"Educativo";"B";1200;9.96;0;2.5;"N";2
33;65000;"Hipoteca";14.0;"Pagamento de débito";"C";3600;13.99;0;7.5;"N";9
35;77040;"Hipoteca";8.0;"Melhora do lar";"A";5900;5.99;0;12.3;"N";7
25;56000;"Hipoteca";9.0;"Empreendimento";"B";12375;11.49;0;25.8;"N";4
22;60000;"Alugado";6.0;"Empreendimento";"B";13000;9.99;0;27.1;"N";4
54;29000;"Hipoteca";7.0;"Pessoal";"B";2500;11.71;0;5.2;"N";24
32;40000;"Alugado";0.0;"Médico";"B";6000;12.69;0;12.5;"N";8
26;83500;"Hipoteca";3.0;"Médico";"A";1600;6.76;0;3.3;"N";3
25;28675;"Alugado";1.0;"Pagamento de débito";"A";6000;8.9;0;12.5;"N";3
21;14400;"Alugado";2.0;"Médico";"C";3000;13.43;1;6.2;"Y";3
26;64999;"Própria";5.0;"Empreendimento";"C";10000;13.98;0;20.8;"Y";3
21;61000;"Hipoteca";6.0;"Pessoal";"C";6000;0.0;0;12.5;"N";3
22;35000;"Hipoteca";6.0;"Pagamento de débito";"A";8000;5.79;0;16.7;"N";3
29;99000;"Hipoteca";1.0;"Pessoal";"B";6000;10.25;0;12.5;"N";6
23;120000;"Alugado";4.0;"Médico";"C";23750;13.47;0;49.5;"N";2
33;38000;"Própria";4.0;"Médico";"B";10000;10.99;0;20.8;"N";10
23;65074;"Alugado";0.0;"Educativo";"D";6000;14.42;1;12.5;"Y";3
23;24000;"Alugado";0.0;"Pessoal";"C";5500;13.99;0;11.5;"N";4
33;45000;"Alugado";13.0;"Educativo";"C";6800;11.22;1;14.2;"Y";6
22;30000;"Alugado";6.0;"Médico";"B";7000;9.62;1;14.6;"N";4
44;43200;"Alugado";0.0;"Médico";"A";6000;5.42;0;12.5;"N";11
22;41000;"Hipoteca";6.0;"Educativo";"C";10000;13.57;1;20.8;"N";4
24;80000;"Alugado";5.0;"Empreendimento";"B";12000;9.91;0;25.0;"N";2
35;40934;"Alugado";5.0;"Educativo";"B";20500;12.53;1;42.7;"N";6
24;36000;"Alugado";2.0;"Pagamento de débito";"D";5000;14.59;1;10.4;"N";2
40;30000;"Alugado";2.0;"Empreendimento";"B";10625;0.0;1;22.1;"N";13
23;45000;"Alugado";0.0;"Educativo";"C";1775;12.72;0;3.7;"Y";2
23;38000;"Alugado";0.0;"Médico";"B";5000;11.58;0;10.4;"N";3
31;65000;"Hipoteca";6.0;"Empreendimento";"A";12000;7.49;0;25.0;"N";6
31;101000;"Alugado";3.0;"Pagamento de débito";"A";20000;7.9;0;41.7;"N";5
22;71004;"Alugado";6.0;"Pessoal";"B";1800;11.12;0;3.8;"N";4
22;14400;"Alugado";0.0;"";"A";0;10.36;0;0.0;"N";8
22;88512;"Hipoteca";6.0;"Educativo";"A";3000;5.79;0;6.2;"N";2
23;70000;"Alugado";1.0;"Médico";"B";10000;9.99;0;20.8;"N";4
25;60000;"Alugado";3.0;"Pessoal";"A";17000;6.91;0;35.4;"N";2
37;45000;"Alugado";1.0;"Pessoal";"B";9000;11.71;1;18.8;"N";12
21;25000;"Alugado";1.0;"Educativo";"B";7000;12.69;0;14.6;"N";2
24;84996;"Própria";4.0;"Pessoal";"D";8000;15.57;0;16.7;"Y";2
30;65000;"Alugado";14.0;"Pagamento de débito";"C";7000;13.49;0;14.6;"N";8
25;150000;"Hipoteca";9.0;"Melhora do lar";"B";20000;8.88;0;41.7;"N";4
22;45000;"Hipoteca";6.0;"Educativo";"A";10000;7.88;0;20.8;"N";4
24;36000;"Alugado";7.0;"Médico";"B";12000;8.88;1;25.0;"N";4
23;36000;"Hipoteca";7.0;"Pagamento de débito";"B";6400;11.49;0;13.3;"N";3
22;62000;"Alugado";0.0;"Médico";"C";8400;13.47;0;17.5;"Y";2
27;44630;"Própria";10.0;"Médico";"B";10825;10.99;0;22.6;"N";8
47;65000;"Hipoteca";21.0;"Empreendimento";"C";7000;14.35;0;14.6;"N";17
32;49000;"Alugado";16.0;"Empreendimento";"B";6300;9.91;0;13.1;"N";6
39;69000;"Alugado";0.0;"Pessoal";"D";15000;14.42;1;31.2;"N";12
43;36000;"Hipoteca";0.0;"Melhora do lar";"A";4000;6.62;1;8.3;"N";16
27;65000;"Alugado";9.0;"Educativo";"C";3500;13.49;0;7.3;"N";9
31;151000;"Hipoteca";1.0;"Melhora do lar";"C";21000;11.97;0;43.8;"N";8
23;28800;"Alugado";0.0;"Educativo";"A";4000;5.42;0;8.3;"N";2
44;117300;"Alugado";3.0;"Médico";"A";2500;7.29;1;5.2;"N";11
32;67000;"Hipoteca";12.0;"Médico";"B";10000;10.25;0;20.8;"N";9
51;46560;"Hipoteca";2.0;"Pessoal";"A";11600;8.94;0;24.2;"N";30
29;61000;"Alugado";2.0;"Pessoal";"D";15000;14.96;1;31.2;"Y";8
21;41000;"Própria";5.0;"Pessoal";"A";5000;7.74;0;10.4;"N";3
23;65000;"Hipoteca";0.0;"Empreendimento";"B";7300;9.99;0;15.2;"N";3
25;42642;"Própria";8.0;"Educativo";"F";10000;15.76;0;20.8;"Y";3
37;30000;"Própria";13.0;"Educativo";"D";4800;16.29;0;10.0;"N";11
27;41000;"Alugado";0.0;"";"D";10000;7.14;0;20.8;"N";10
26;85200;"Hipoteca";5.0;"Melhora do lar";"E";14000;0.0;1;29.2;"Y";2
30;77000;"Alugado";7.0;"Pessoal";"B";25000;10.75;1;52.1;"N";8
24;110000;"Hipoteca";0.0;"Educativo";"D";13200;15.28;0;27.5;"N";3
21;39000;"Hipoteca";5.0;"Educativo";"A";1000;7.49;0;2.1;"N";3
25;50000;"Hipoteca";4.0;"Pagamento de débito";"A";6000;6.76;0;12.5;"N";2
29;24000;"Própria";11.0;"Empreendimento";"A";10000;5.79;0;20.8;"N";7
28;70000;"Hipoteca";4.0;"Pagamento de débito";"B";5000;11.71;0;10.4;"N";8
29;98736;"Própria";13.0;"Empreendimento";"B";9000;11.89;0;18.8;"N";6
22;60000;"Alugado";5.0;"Médico";"B";7000;9.99;0;14.6;"N";4
23;45000;"Hipoteca";1.0;"Educativo";"B";10000;12.21;0;20.8;"N";4
36;72000;"Alugado";12.0;"Pagamento de débito";"C";2800;0.0;0;5.8;"Y";16
20;77052;"Hipoteca";4.0;"Educativo";"B";24250;11.36;0;50.5;"N";2
27;51000;"Própria";11.0;"Empreendimento";"A";18000;7.49;0;37.5;"N";6
32;48000;"Alugado";1.0;"Melhora do lar";"D";8000;14.42;1;16.7;"Y";8
31;59000;"Alugado";14.0;"Pagamento de débito";"A";20000;7.51;1;41.7;"N";10
0;65000;"";3.0;"Melhora do lar";"D";8000;16.89;1;16.7;"N";15
29;47000;"Alugado";2.0;"Educativo";"B";7000;10.36;0;14.6;"N";7
22;84996;"Outro";3.0;"Pagamento de débito";"B";15000;11.48;0;31.2;"N";2
24;26400;"Alugado";7.0;"Médico";"A";3000;0.0;0;6.2;"N";2
48;50016;"Outro";0.0;"Médico";"B";25000;18.43;1;52.1;"N";2
34;171996;"Hipoteca";1.0;"Pessoal";"D";15000;14.96;0;31.2;"N";5
30;96000;"Hipoteca";11.0;"Médico";"B";12000;9.99;0;25.0;"N";7
26;24000;"Alugado";2.0;"Pessoal";"C";7000;12.99;0;14.6;"N";3
26;50004;"Hipoteca";10.0;"Educativo";"A";5000;9.32;0;10.4;"N";2
24;87663;"Hipoteca";5.0;"Melhora do lar";"B";14400;0.0;0;30.0;"N";2
35;218000;"Alugado";4.0;"Pagamento de débito";"D";7000;14.11;1;14.6;"Y";9
31;10000;"Alugado";15.0;"Pagamento de débito";"A";2650;7.4;1;5.5;"N";9
24;24000;"Alugado";0.0;"Pessoal";"D";7000;15.62;1;14.6;"N";2
30;21600;"Alugado";1.0;"Pessoal";"B";1500;11.71;1;3.1;"N";9
34;109800;"Hipoteca";12.0;"Pagamento de débito";"B";10000;10.99;0;20.8;"N";8
32;60000;"Hipoteca";2.0;"Educativo";"D";15000;14.83;0;31.2;"N";9
26;60000;"Hipoteca";10.0;"Pagamento de débito";"A";6000;8.94;0;12.5;"N";4
22;47472;"Hipoteca";6.0;"Empreendimento";"B";20000;11.83;0;41.7;"N";3
28;209000;"Própria";4.0;"Melhora do lar";"D";15000;14.84;0;31.2;"N";8
31;351699;"Alugado";7.0;"Melhora do lar";"D";10500;15.7;0;21.9;"N";9
23;11000;"Própria";0.0;"Empreendimento";"A";1400;9.32;0;2.9;"N";4
23;60000;"Própria";0.0;"Pessoal";"B";8000;12.53;0;16.7;"N";2
41;45000;"Alugado";2.0;"Médico";"C";16000;12.99;1;33.3;"N";14
40;187000;"Hipoteca";0.0;"Pagamento de débito";"A";5000;9.99;0;10.4;"N";10
25;54000;"Hipoteca";7.0;"Educativo";"B";5500;10.59;0;11.5;"N";4
36;54000;"Alugado";2.0;"Melhora do lar";"C";2225;10.59;1;4.6;"N";14
25;49700;"";2.0;"";"B";6000;12.84;1;12.5;"N";9
27;92508;"Hipoteca";11.0;"Pessoal";"A";13000;7.14;0;27.1;"N";5
25;44400;"Hipoteca";6.0;"Empreendimento";"C";14125;12.99;0;29.4;"N";2
24;37000;"Alugado";2.0;"Pessoal";"B";7000;9.99;0;14.6;"N";2
22;41000;"Alugado";6.0;"Empreendimento";"A";5000;0.0;0;10.4;"N";2
24;30000;"Alugado";8.0;"Médico";"B";3000;11.86;0;6.2;"N";4
25;106000;"Hipoteca";3.0;"Pagamento de débito";"A";12000;6.54;0;25.0;"N";2
29;16800;"Alugado";4.0;"Pessoal";"A";5000;6.92;1;10.4;"N";7
21;18000;"Alugado";0.0;"Pagamento de débito";"A";0;13.62;1;0.0;"Y";3
21;18000;"Alugado";1.0;"Educativo";"A";2000;5.42;0;4.2;"N";3
24;25344;"Hipoteca";5.0;"Médico";"D";4000;16.49;1;8.3;"Y";3
26;62400;"Alugado";0.0;"Pessoal";"B";5500;9.76;0;11.5;"N";4
24;20160;"Alugado";3.0;"Médico";"C";1500;13.35;0;3.1;"N";4
22;12000;"Alugado";0.0;"Médico";"A";6700;7.66;1;14.0;"N";4
24;41004;"Alugado";8.0;"Educativo";"A";6000;7.68;0;12.5;"N";4
47;39000;"Hipoteca";5.0;"Educativo";"A";5600;8.59;0;11.7;"N";11
22;60000;"Alugado";6.0;"Médico";"B";3200;11.71;0;6.7;"N";2
50;65000;"Alugado";0.0;"Empreendimento";"B";14000;17.58;0;29.2;"";3
21;60000;"Alugado";5.0;"Médico";"B";24000;10.75;1;50.0;"N";2
22;35000;"Alugado";4.0;"Educativo";"C";5000;15.96;1;10.4;"N";4
27;69638;"Hipoteca";5.0;"Educativo";"B";16725;10.74;0;34.8;"N";9
35;48000;"Hipoteca";7.0;"Educativo";"A";17000;6.03;0;35.4;"N";8
22;40000;"Própria";4.0;"Educativo";"A";8000;5.79;0;16.7;"N";2
36;54000;"Hipoteca";5.0;"Médico";"A";5000;0.0;0;10.4;"N";16
26;21000;"Alugado";3.0;"Pessoal";"A";5000;6.99;0;10.4;"N";3
28;63000;"Alugado";1.0;"Educativo";"C";11200;12.99;0;23.3;"Y";7
31;275000;"Hipoteca";9.0;"Pessoal";"C";25000;13.85;0;52.1;"N";6
40;46000;"Hipoteca";5.0;"Médico";"A";10000;7.9;0;20.8;"N";16
25;80000;"Hipoteca";6.0;"Médico";"A";3000;6.03;0;6.2;"N";2
29;52000;"Alugado";3.0;"Pagamento de débito";"C";10800;14.27;0;22.5;"N";5
37;12360;"Alugado";3.0;"Empreendimento";"B";4000;9.99;1;8.3;"N";13
27;150000;"Hipoteca";4.0;"Pessoal";"C";20000;12.84;0;41.7;"Y";6
30;0;"Alugado";1.0;"Médico";"A";0;10.99;0;0.0;"N";9
31;84000;"Hipoteca";0.0;"Pessoal";"A";7000;7.9;0;14.6;"N";6
28;101000;"Hipoteca";8.0;"Médico";"A";15000;8.94;0;31.2;"N";9
21;80000;"Alugado";3.0;"Empreendimento";"A";15000;0.0;0;31.2;"N";2
28;39000;"Alugado";0.0;"Educativo";"A";3000;7.9;0;6.2;"N";7
21;60000;"Hipoteca";5.0;"Pagamento de débito";"B";7800;9.99;0;16.2;"N";2
22;40800;"Alugado";5.0;"Educativo";"A";2000;6.62;0;4.2;"N";3
26;61000;"Hipoteca";8.0;"Médico";"B";21000;0.0;0;43.8;"N";2
45;48000;"Alugado";2.0;"Pagamento de débito";"B";10000;11.86;0;20.8;"N";16
22;85000;"Hipoteca";3.0;"Pessoal";"A";10000;5.99;0;20.8;"N";2
21;87500;"Hipoteca";5.0;"Pessoal";"C";3000;10.25;0;6.2;"N";7
21;82000;"Hipoteca";3.0;"Pessoal";"A";11000;0.0;0;22.9;"N";3
27;132000;"Alugado";6.0;"Empreendimento";"C";20000;12.73;0;41.7;"N";8
25;59004;"Alugado";1.0;"Pessoal";"D";20000;14.84;1;41.7;"Y";2
31;130000;"Hipoteca";10.0;"Médico";"A";9800;8.49;0;20.4;"N";5
41;58500;"Alugado";17.0;"Pessoal";"D";7150;15.99;1;14.9;"Y";16
32;95000;"Hipoteca";9.0;"Pessoal";"A";8500;5.79;0;17.7;"N";6
27;51600;"Hipoteca";5.0;"Pagamento de débito";"A";10800;6.91;0;22.5;"N";8
35;85000;"Hipoteca";0.0;"Pessoal";"B";12000;10.0;0;25.0;"N";5
31;50000;"Alugado";3.0;"Pessoal";"A";10500;6.17;0;21.9;"N";8
22;112000;"Hipoteca";2.0;"Pessoal";"A";4000;8.9;0;8.3;"N";3
45;64000;"Hipoteca";3.0;"Médico";"A";6000;7.29;0;12.5;"N";14
27;40000;"Alugado";4.0;"Médico";"B";12000;12.69;0;25.0;"N";8
28;30000;"Alugado";2.0;"Pagamento de débito";"B";6000;11.49;1;12.5;"N";9
28;26000;"Alugado";2.0;"Pagamento de débito";"A";5000;7.9;0;10.4;"N";6
27;53400;"Hipoteca";8.0;"Pessoal";"B";4000;9.99;0;8.3;"N";6
29;32108;"Alugado";4.0;"Empreendimento";"E";2500;15.68;1;5.2;"Y";5
27;40000;"Alugado";11.0;"";"";21000;10.37;0;43.8;"N";11
30;69996;"Hipoteca";14.0;"Pessoal";"B";11250;12.21;0;23.4;"N";10
37;35000;"Alugado";0.0;"Pagamento de débito";"D";8000;5.42;0;16.7;"N";4
27;51000;"Hipoteca";1.0;"Melhora do lar";"A";10000;6.99;1;20.8;"N";5
38;96000;"Hipoteca";15.0;"Pagamento de débito";"A";6000;6.03;0;12.5;"N";16
24;67000;"Própria";2.0;"Médico";"B";16000;12.69;0;33.3;"N";4
24;36396;"Alugado";8.0;"Pagamento de débito";"A";5000;6.03;0;10.4;"N";3
35;68231;"Alugado";3.0;"Educativo";"C";22400;12.99;1;46.7;"Y";7
25;71400;"Hipoteca";9.0;"Médico";"D";25000;14.09;1;52.1;"N";2
24;40000;"Alugado";6.0;"Pessoal";"C";2500;15.27;0;5.2;"N";3
23;64000;"Alugado";7.0;"Pagamento de débito";"C";3500;14.72;1;7.3;"Y";2
22;22000;"Hipoteca";6.0;"Educativo";"B";7000;11.71;0;14.6;"N";2
22;18996;"Alugado";1.0;"Médico";"D";1500;0.0;1;3.1;"Y";3
27;72000;"Hipoteca";5.0;"Médico";"A";11500;6.91;0;24.0;"N";10
37;30000;"Alugado";8.0;"Empreendimento";"B";12000;12.42;1;25.0;"N";15
26;34995;"Alugado";4.0;"Educativo";"A";10000;7.88;0;20.8;"N";2
23;48000;"Alugado";2.0;"Pagamento de débito";"B";15000;10.75;1;31.2;"N";3
23;62500;"Alugado";7.0;"Médico";"B";26000;11.71;1;54.2;"N";2
29;52800;"Hipoteca";1.0;"Pessoal";"C";4800;14.79;0;10.0;"N";9
28;45000;"Alugado";3.0;"Educativo";"C";2800;0.0;0;5.8;"N";8
22;62654;"Hipoteca";4.0;"Melhora do lar";"D";6000;14.74;1;12.5;"N";4
28;78000;"Alugado";12.0;"Melhora do lar";"G";24625;18.36;1;51.3;"N";5
26;96000;"Hipoteca";10.0;"Melhora do lar";"E";24000;19.42;0;50.0;"N";4
24;65000;"Alugado";0.0;"Empreendimento";"A";6200;8.9;0;12.9;"N";2
22;57800;"Alugado";6.0;"Pagamento de débito";"C";11200;13.16;1;23.3;"N";3
28;100000;"Própria";13.0;"Empreendimento";"C";2000;14.27;0;4.2;"Y";5
29;108996;"Hipoteca";12.0;"Empreendimento";"E";22000;0.0;0;45.8;"Y";5
24;58650;"Alugado";6.0;"Médico";"D";6300;14.91;1;13.1;"Y";2
22;125004;"Hipoteca";6.0;"Educativo";"A";30000;7.9;0;62.5;"N";2
30;85000;"Alugado";4.0;"Melhora do lar";"A";10000;6.62;0;20.8;"N";9
24;120000;"Hipoteca";8.0;"Empreendimento";"A";20000;7.9;0;41.7;"N";4
23;33000;"Alugado";0.0;"Educativo";"A";7000;6.62;0;14.6;"N";2
39;182500;"Alugado";2.0;"Melhora do lar";"A";12500;5.42;0;26.0;"N";11
22;42996;"Alugado";3.0;"Pessoal";"C";4800;11.03;0;10.0;"Y";4
21;24000;"Alugado";0.0;"Educativo";"B";6400;10.95;0;13.3;"N";3
24;45000;"Hipoteca";3.0;"Empreendimento";"C";15000;13.06;0;31.2;"N";3
26;45000;"Hipoteca";10.0;"Pagamento de débito";"A";10000;6.91;0;20.8;"N";4
29;54000;"Hipoteca";8.0;"Médico";"A";7500;7.49;1;15.6;"N";7
52;25000;"Alugado";23.0;"Médico";"D";5000;12.61;1;10.4;"Y";22
29;45516;"Hipoteca";13.0;"Pagamento de débito";"C";6000;13.49;0;12.5;"N";8
22;60000;"Alugado";2.0;"Médico";"B";10000;11.71;0;20.8;"N";2
40;300000;"Hipoteca";3.0;"Empreendimento";"C";16000;14.17;0;33.3;"Y";14
